,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
4366,570285979753443328,neutral,1.0,,,,JReneeX0X0,,0,@SouthwestAir sent!,,2015-02-24 10:15:47 -0800,Around...,Eastern Time (US & Canada)
4367,570285465145876480,negative,1.0,Customer Service Issue,0.6691,,jawswald,,0,@SouthwestAir 20 minutes on hold waiting is ridiculous......,"[0.0, 0.0]",2015-02-24 10:13:44 -0800,603 | 205,Eastern Time (US & Canada)
4368,570285012882472961,negative,0.627,Customer Service Issue,0.627,,Heavenlychc9,,0,@SouthwestAir have u seen any of the messages the past hour ?,,2015-02-24 10:11:57 -0800,,
4369,570284725740285952,neutral,1.0,,,,MnMwillmott,,0,@SouthwestAir I'm following now,,2015-02-24 10:10:48 -0800,"woodstock, Ontario, Canada",Atlantic Time (Canada)
4370,570284129138274304,positive,1.0,,,,catjubs,,0,"@SouthwestAir  THANK YOU for your awesome flights. Sweetheart got screwed on @FlyFrontier, managed to scramble and get a SW plane today. !!!",,2015-02-24 10:08:26 -0800,lurking in a coffeehouse,Pacific Time (US & Canada)
4371,570284111425892353,positive,1.0,,,,RebeccaKling,,0,@SouthwestAir Thanks so much!,,2015-02-24 10:08:22 -0800,Chicago,Central Time (US & Canada)
4372,570283824040382464,positive,1.0,,,,VolunteerLBK,,0,@SouthwestAir round-trip tickets just arrived for our auction at the Post-Masters Invitational! Thanks Southwest! http://t.co/mRfBjtePef,,2015-02-24 10:07:13 -0800,"Lubbock, TX",Central Time (US & Canada)
4373,570283248301043712,negative,1.0,Flight Booking Problems,0.6606,,slobotski,,0,@SouthwestAir went to purchase a flight that I began processing not even 4 minutes earlier and the points had gone up - any help?,,2015-02-24 10:04:56 -0800,Midwest + Airplanes,Central Time (US & Canada)
4374,570282347267895296,negative,1.0,Damaged Luggage,1.0,,coromex97,,0,@SouthwestAir I'm so upset that my luggage was damaged and the rude employee at the Laguardia airport didn't help!,,2015-02-24 10:01:21 -0800,,
4375,570282333892251648,positive,0.6729999999999999,,0.0,,kelsey_rae2011,,0,@SouthwestAir tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever,,2015-02-24 10:01:18 -0800,,
4376,570281719074566145,neutral,0.6655,,0.0,,srsable7290,,0,@SouthwestAir what is the status of the bag check area at FFL?,,2015-02-24 09:58:51 -0800,,Eastern Time (US & Canada)
4377,570281275216367616,positive,0.345,,0.0,,SMiles1307,,0,@SouthwestAir @heavenlychc9 I'd at least enjoy a free cocktail...or two.,,2015-02-24 09:57:05 -0800,,
4378,570280800244994048,positive,1.0,,,,NinjaEpisode,,0,@SouthwestAir I agree! RT @9NEWS: One airline is the fly-away favorite at DIA  #9NEWSBusiness http://t.co/o3WlaInImY,,2015-02-24 09:55:12 -0800,"Denver, CO",
4379,570280641503211520,negative,1.0,Lost Luggage,0.6736,,Heavenlychc9,,0,@SouthwestAir its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh,,2015-02-24 09:54:34 -0800,,
4380,570280553422950401,negative,1.0,Customer Service Issue,1.0,,michaelossa,,0,@SouthwestAir your phone service sucks,,2015-02-24 09:54:13 -0800,"Newark, Ohio",Central Time (US & Canada)
4381,570279812922789888,neutral,0.6699,,0.0,,PiersonStone,,0,"@SouthwestAir my flight at BWI is delayed and I will miss my flight in Denver, is there a way to find out if they will hold the plane?",,2015-02-24 09:51:17 -0800,,Central Time (US & Canada)
4382,570279442750291969,positive,1.0,,,,sundialtours,,0,"@SouthwestAir ""Airport snow removal method #22..""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/7poFSXOjSY",,2015-02-24 09:49:49 -0800,"Astoria, OR",Tijuana
4383,570278679491670016,negative,0.7,Flight Attendant Complaints,0.3667,,SLCsRaddest,,0,@SouthwestAir are people in an exit row still supposed to give their verbal approvals? I was never asked on the flight I'm on...,,2015-02-24 09:46:47 -0800,,Central Time (US & Canada)
4384,570277221916647425,negative,1.0,Late Flight,1.0,,Heavenlychc9,,0,@SouthwestAir and now our arrival is delayed nearly 5hours. Yeah an entire day in an airport is not my idea of a stress less vacation #fail,,2015-02-24 09:40:59 -0800,,
4385,570277008216870912,negative,1.0,Cancelled Flight,1.0,,Heavenlychc9,,0,@SouthwestAir oh and now your company has caused us to lose an entire day of our vacation in Cancun. De Boarded waiting for another plane,,2015-02-24 09:40:08 -0800,,
4386,570276440874323968,negative,0.6508,Flight Booking Problems,0.3601,,cheesensausage,,0,"@SouthwestAir trying to change my reservation, been on hold for 45 minutes, and can't do it online-was directed to call. Help?",,2015-02-24 09:37:53 -0800,Eau Claire,
4387,570275218515726337,negative,1.0,Customer Service Issue,1.0,,NecroticDoctor,,0,@SouthwestAir My first call got dropped. Waited 15 mins for the second but ran out of time. Will try again Late Flightr. No way to do this online?,,2015-02-24 09:33:01 -0800,Trapped in Baltimore.,Atlantic Time (Canada)
4388,570274815736549376,negative,0.7024,Flight Booking Problems,0.7024,,Marc_Hoffman,,0,"@SouthwestAir Yo, I'm trying to make a change to a reservation but whenever I select the flight it says, ""Unable to price"". Please help!",,2015-02-24 09:31:25 -0800,"Denver, CO",Mountain Time (US & Canada)
4389,570274371685777409,negative,1.0,Customer Service Issue,0.6411,,Heavenlychc9,,0,@SouthwestAir great now we are all de boarding perfectly plane is shot. Fml. Plans are screwed. Thanks for nothing @SouthwestAir,,2015-02-24 09:29:40 -0800,,
4390,570274362936266752,neutral,0.6746,,,,CTHUSTLEHARDER,,0,@SouthwestAir Teyana Taylor Performing #MedusaFridays 2.27 Free Till11 http://t.co/qwFMoQ0dQl http://t.co/kbb0B5FxMK #TheMenOfBusiness,,2015-02-24 09:29:37 -0800,"Arlington,Tx",Central Time (US & Canada)
4391,570274049118625792,negative,1.0,Bad Flight,0.3542,,bmorechi,,0,"@SouthwestAir had to let us off the plane bc the toilets done even work! There goes my family vacay to playa del Carmen, Mexico! #neveragain",,2015-02-24 09:28:23 -0800,Chicago,Central Time (US & Canada)
4392,570272778840104960,negative,1.0,Can't Tell,1.0,,NaLeih,,0,@SouthwestAir thanks for the apology. Unfortunately i have had one too many bad experiences and will no longer be flying with southwest.,,2015-02-24 09:23:20 -0800,,
4393,570272714205863936,negative,0.6509999999999999,Customer Service Issue,0.6509999999999999,,JReneeX0X0,,0,@SouthwestAir I was told by customer service that only customer relations can extend the expiration date of my unused travel funds.,,2015-02-24 09:23:04 -0800,Around...,Eastern Time (US & Canada)
4394,570272387985514497,negative,1.0,Late Flight,1.0,,Heavenlychc9,,0,@SouthwestAir @SMiles1307 over two hours now.  Ugh we should all get vouchers this is inexcusable ESP after a pre flight check that was ok.,,2015-02-24 09:21:47 -0800,,
4395,570272186419847168,neutral,1.0,,,,tbranagh,,0,@SouthwestAir I have a 5:30 flight out of Birmingham tomorrow night. Can I reschedule it for an earlier flight because of the expected snow?,,2015-02-24 09:20:59 -0800,,Central Time (US & Canada)
4396,570272015598411776,neutral,0.6806,,0.0,,MarlaDShepard,,0,You have to follow me back so that I can DM @SouthwestAir,,2015-02-24 09:20:18 -0800,"Raleigh, NC",
4397,570271730729689088,negative,1.0,Bad Flight,0.6481,,Singal3,,0,"@SouthwestAir horrible experience, passenger of size was 1/3 in my seat, offered $50 voucher for this by Christine C http://t.co/1xzrK66wVQ",,2015-02-24 09:19:10 -0800,,
4398,570271704972464129,neutral,0.6542,,,,Heavenlychc9,,0,@SouthwestAir 3rd time flying southwest in two years. Have another trip back to mx on October.,,2015-02-24 09:19:04 -0800,,
4399,570271248640401409,negative,0.69,Can't Tell,0.69,,ceoDanya,,0,"@SouthwestAir yes, very much so! I was looking forward to using your airlines for future flights but never again.",,2015-02-24 09:17:15 -0800,The next President of Libya,Quito
4400,570271138464419840,negative,1.0,Bad Flight,0.3485,,ceoDanya,,0,@SouthwestAir need to learn how to treat people with respect and just a little dignity. #FAIL,,2015-02-24 09:16:49 -0800,The next President of Libya,Quito
4401,570270848201797632,negative,1.0,Flight Booking Problems,1.0,,RealMaryAgnes,,0,"@SouthwestAir Redeem-points packages magically gone by time we finally got through @ 10:01, felt like #baitandswitch",,2015-02-24 09:15:39 -0800,,Atlantic Time (Canada)
4402,570270818539839488,neutral,1.0,,,,JBadnastythug,,0,@SouthwestAir done,,2015-02-24 09:15:32 -0800,"Duluth, MN",Eastern Time (US & Canada)
4403,570270216694968320,negative,1.0,Customer Service Issue,1.0,,julia021685,,0,@SouthwestAir I think I get a faster response on Twitter than I do when I call...what's up with that?,,2015-02-24 09:13:09 -0800,,
4404,570270166166183936,neutral,0.67,,0.0,,ElaineBBfan,,0,@SouthwestAir Any idea when the winter advisory will be posted for ATL for tomorrow (2/25)?? I'd rather get to PHL tonight.,,2015-02-24 09:12:57 -0800,"Boston, Atlanta, or in-flight",Atlantic Time (Canada)
4405,570268558451720193,negative,1.0,Flight Attendant Complaints,0.6764,,MnMwillmott,,0,"@SouthwestAir then had to watch the staff check off each passenger on the list TWICE, because the first time they forgot look at IDs. Brutal",,2015-02-24 09:06:34 -0800,"woodstock, Ontario, Canada",Atlantic Time (Canada)
4406,570268160202567680,negative,1.0,Late Flight,1.0,,MnMwillmott,,0,"@SouthwestAir was on flight 2373 from CHI-BUF last night, almost 2 hour delay cuz someone got on the plane without a pass - sounds safe. 1/2",,2015-02-24 09:04:59 -0800,"woodstock, Ontario, Canada",Atlantic Time (Canada)
4407,570267457841033216,positive,1.0,,,,_missjoannalee,,0,@SouthwestAir Thx for your quick response and action! bf will make good use of the voucher #satisfied #happycustomer,,2015-02-24 09:02:11 -0800,Canada,Pacific Time (US & Canada)
4408,570266640614498304,negative,0.6837,Customer Service Issue,0.3673,,passthechorizo,,0,@SouthwestAir nothing you can do to help us restore some barely-expired #RapidRewards points?,,2015-02-24 08:58:56 -0800,Chicago,Central Time (US & Canada)
4409,570266265971003394,negative,1.0,Flight Booking Problems,1.0,,RealMaryAgnes,,0,@SouthwestAir Rapid Rewards program sold me short. #Lasttweetaboutthis but still #disappointed.,,2015-02-24 08:57:27 -0800,,Atlantic Time (Canada)
4410,570265831822778368,negative,1.0,Bad Flight,1.0,,Heavenlychc9,,0,@SouthwestAir freezing in the plane,,2015-02-24 08:55:43 -0800,,
4411,570265804748550144,negative,1.0,Flight Attendant Complaints,0.6970000000000001,,Heavenlychc9,,0,@SouthwestAir where your airline people screwed up our boarding passes on the way back from puerto Vallarta. This is horrible and we are,,2015-02-24 08:55:37 -0800,,
4412,570265563035004928,negative,1.0,Can't Tell,0.3378,,Heavenlychc9,,0,@SouthwestAir from groupA to group C. We have never got to sit next to each other on any south west flight not even on our honey moon,,2015-02-24 08:54:39 -0800,,
4413,570265397058002944,negative,1.0,Cancelled Flight,1.0,,Heavenlychc9,,0,@SouthwestAir flight to Atlanta getting Cancelled Flightled and then had to re schedule on the phone for over 1.5 hours with a rep this bumping us,,2015-02-24 08:54:00 -0800,,
4414,570265280674459648,negative,1.0,Can't Tell,0.6917,,Heavenlychc9,,0,@SouthwestAir due to an apparent water issue that checked out fine during the checks my husband and I already had to deal with our first,,2015-02-24 08:53:32 -0800,,
4415,570265133638942720,negative,1.0,Customer Service Issue,0.3656,,Heavenlychc9,,0,@SouthwestAir u have a lot of pissed off hungry tired people stuck at midway 4 over 2 hours after scheduled departure. This is inexcusable,,2015-02-24 08:52:57 -0800,,
4416,570264856223330304,negative,1.0,Can't Tell,0.3426,,byronics,,0,@SouthwestAir do you know that your lost baggage portal http://t.co/hUcLXluV5h doesn't work on mobile? It's a 404 http://t.co/O4ZR27Qpcr,,2015-02-24 08:51:51 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
4417,570264793140953088,negative,1.0,Bad Flight,0.6654,,Patobrien61,,0,"@SouthwestAir if you're going to charge for wifi, do us all a solid and make sure it doesn't take the length of the flight to open a page",,2015-02-24 08:51:36 -0800,"Perdido Key, FL",
4418,570264481772777472,negative,0.708,Late Flight,0.708,,smcrissman,,0,"@SouthwestAir your website has now reverted my 1st flight to only a 5-minute delay. But it's changed, so is that reliable information?",,2015-02-24 08:50:22 -0800,"Hampton Roads, Virginia",Eastern Time (US & Canada)
4419,570264474784894976,negative,1.0,Cancelled Flight,0.6406,,joelwg,,0,@SouthwestAir SWA helps the hotel industry. I always book flights a day before I need to be somewhere as SWA consistent Cancelled Flights/delays.,,2015-02-24 08:50:20 -0800,,Pacific Time (US & Canada)
4420,570264316743544832,negative,1.0,Customer Service Issue,1.0,,gabehosler,,0,@SouthwestAir unfortunately once the call was answered service was horrid. SWA was the role-model of finger pointing &amp; excuses #DISAPPOINTED,"[38.30097379, -122.30180037]",2015-02-24 08:49:42 -0800,"San Diego,  CA",Pacific Time (US & Canada)
4421,570264292169162752,neutral,0.6475,,,,SamDori4,,0,@SouthwestAir Barzegar charges tourists 700 euros [!] a night for their stay in the tent village he runs. http://t.co/igSVzvrbbN,,2015-02-24 08:49:36 -0800,,
4422,570263130141564929,neutral,1.0,,,,unknownfilmaker,,0,@SouthwestAir can you please make sense of the companion promo? How to we set it up?,,2015-02-24 08:44:59 -0800,EVERYWHERE,
4423,570262460395098112,neutral,0.6818,,0.0,,JBadnastythug,,0,@SouthwestAir unfortunately I don't even have that. My phone died before o had a chance to grab it. It was from OMA to SAN from 3/27-4/2,,2015-02-24 08:42:20 -0800,"Duluth, MN",Eastern Time (US & Canada)
4424,570261981569159169,neutral,0.6382,,0.0,,briman007,,0,@SouthwestAir live in Atlanta but cant enroll in your Atlanta companion promotion. Error every time. Can you help? Also sent email. Thanks!,,2015-02-24 08:40:26 -0800,"Atlanta, GA",Eastern Time (US & Canada)
4425,570261977332731904,negative,1.0,Customer Service Issue,1.0,,SMiles1307,,0,@SouthwestAir frustrating indeed especially when no one knows what the issue is....,,2015-02-24 08:40:25 -0800,,
4426,570261514340474880,negative,1.0,Customer Service Issue,0.6382,,island_girl4321,,0,@SouthwestAir  on hold with customer service; you may be quicker.  I rebooked trip for a lower fare.  Where did the difference in $ go?,,2015-02-24 08:38:34 -0800,,
4427,570261349172973569,neutral,1.0,,,,laurabogart14,,0,"@SouthwestAir That was Chantilly, Paris, France.",,2015-02-24 08:37:55 -0800,"Raleigh, NC",Eastern Time (US & Canada)
4428,570261289420898305,negative,1.0,Customer Service Issue,0.6526,,ChefBillyParisi,,0,@SouthwestAir and thx for not responding,,2015-02-24 08:37:40 -0800,Chicago,Mountain Time (US & Canada)
4429,570261225520689152,negative,1.0,Customer Service Issue,0.6224,,JBadnastythug,,0,@SouthwestAir I booked a flight on my phone and then never got a confirmation email. How would I go about getting that?,,2015-02-24 08:37:25 -0800,"Duluth, MN",Eastern Time (US & Canada)
4430,570260387746029568,negative,0.6619,Late Flight,0.6619,,SMiles1307,,0,@SouthwestAir Supposed to take off almost 2 hours ago....#vacationfail #frozenwater? #gettingimpatient #theycouldatleastofferfreebooze,,2015-02-24 08:34:06 -0800,,
4431,570260325611630592,negative,1.0,Customer Service Issue,0.3535,,longlive94,,0,@SouthwestAir how come I'm not getting my points after I buy from the rapid reward shopping site?,,2015-02-24 08:33:51 -0800,,
4432,570259423987404800,neutral,0.6489,,0.0,,MichaelDes2015,,0,@SouthwestAir hey I'm flying from Tampa to Denver today and I want to know if there will be tv's in the seats like @JetBlue,,2015-02-24 08:30:16 -0800,"Valrico, Florida",Atlantic Time (Canada)
4433,570257719334187008,neutral,1.0,,,,crook_justin,,0,@SouthwestAir and Carol Thrower are passengers. Fort Lauderdale airport.,,2015-02-24 08:23:29 -0800,Fort Lauderdale,
4434,570257631778107392,negative,1.0,Late Flight,0.3505,,crook_justin,,0,@SouthwestAir mins and no answer. My wife and baby need to get on that flight. She arrived 2 hrs prior. Please help. Venetia Crook,,2015-02-24 08:23:08 -0800,Fort Lauderdale,
4435,570257480401469441,negative,1.0,Customer Service Issue,1.0,,crook_justin,,0,@SouthwestAir my wife and 9 month old might miss flight and next direct is 210 pm. Mother in law been on hold with customer support for 30,,2015-02-24 08:22:32 -0800,Fort Lauderdale,
4436,570257317859610624,negative,1.0,longlines,0.6835,,crook_justin,,0,@SouthwestAir flight 1614 FLL to ATL. My wife traveling with infant. Line to check baggage 200 people long due to your computer system crash,,2015-02-24 08:21:54 -0800,Fort Lauderdale,
4437,570256329543012352,positive,0.6771,,0.0,,joshkmm,,0,@SouthwestAir Thanks! Sent a DM to you. Let me know if oyu need any additional information.,,2015-02-24 08:17:58 -0800,"Kansas City, KS",Central Time (US & Canada)
4438,570256052966395906,negative,1.0,Customer Service Issue,1.0,,user47,,0,"@SouthwestAir Hey, friends. When I phone the A-list number your IVR hangs up on me. Multiple times. Not sure how to proceed?",,2015-02-24 08:16:52 -0800,"Lee's Summit, MO, @CityOfLS",Central Time (US & Canada)
4439,570255256589766656,positive,1.0,,,,kdtwill,,2,"@SouthwestAir strives to be 'Customer Centric' in everything they do - communications, advertising, customer journey, etc. #ANAmarketers",,2015-02-24 08:13:42 -0800,"Austin, Texas",
4440,570253313368698883,negative,1.0,Late Flight,1.0,,SNBalzac,,0,"@SouthwestAir LA always has traffic, but this is INSANE. I can't be the only one with this issue on flight 1625",,2015-02-24 08:05:59 -0800,"San Juan, Brooklyn, LA ",Atlantic Time (Canada)
4441,570253196213383168,negative,1.0,Customer Service Issue,0.6714,,SNBalzac,,0,@SouthwestAir INSANE traffic in LA. Trying to call you all to re schedule flight but been on phone for 20 minutes and nothing.,,2015-02-24 08:05:31 -0800,"San Juan, Brooklyn, LA ",Atlantic Time (Canada)
4442,570252802611679232,neutral,1.0,,,,MyCustoAdvocate,,0,@SouthwestAir Airline trouble &amp; not getting satisfactory customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,,2015-02-24 08:03:57 -0800,"Miami, New York, Boston",
4443,570252528245456897,neutral,1.0,,,,jordan_mcflyy,,0,@SouthwestAir hey southwest! Help me find a flight from Nashville - Washington DC or Raleigh for under $150 on March 15 please!,,2015-02-24 08:02:52 -0800,,Central Time (US & Canada)
4444,570252231624265729,negative,1.0,Customer Service Issue,0.6679999999999999,,ckramer,,0,"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",,2015-02-24 08:01:41 -0800,"Orlando, Florida",Eastern Time (US & Canada)
